policy,risk_tolerance,uncertainty_aversion,price_of_robustness,price_of_robustness_pct,expected_return_net_point,worst_case_loss,worst_case_pd,point_pd,n_funded,solver_status
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
