method,window_id,taxonomy_groups,role,conformal_group,candidate_rows,resolved_rows,unresolved_rows,coverage_resolved,coverage_lower,coverage_upper,coverage_resolved_y0,coverage_resolved_y1,rows,mean_width,average_set_size,singleton_share,set_empty_count,set_empty_share,set_zero_only_count,set_zero_only_share,set_one_only_count,set_one_only_share,set_both_count,set_both_share,lower_positive_share,upper_saturated_share,width_q00,width_q10,width_q25,width_q50,width_q75,width_q90,width_q100,score_min,score_max,fit_rows,fit_prevalence,fit_residual_quantile,fit_score_min,fit_score_max,scores_below_fit_range,scores_above_fit_range,venn_multiprobability_gap_mean,venn_multiprobability_gap_q50,coverage_upper_below_nominal
venn_abers,w02_2012m02_m07,5,primary_oot,-1,376890,364814,12076,0.9200469280235956,0.9016158560853299,0.9226087187242962,1.0,0.4880292073299165,376890,0.667171973360883,1.3595531852795246,0.6404468147204755,0,0.0,241378,0.6404468147204755,0,0.0,135512,0.3595531852795245,0.0,0.3595531852795245,0.06055364323891742,0.10160667719996683,0.1358784795683077,0.9753582708061437,1.0,1.0,1.0,0.0032894736842105266,0.5070422535211269,16674,0.14081804006237256,0.8498360655737704,0.003333333333333333,0.5070422535211269,136,0,0.0023855945638413074,0.0009322668897137065,False
venn_abers,w02_2012m02_m07,5,primary_oot,0,60520,58445,2075,0.9337154589785268,0.9017019167217448,0.9359881031064111,1.0,0.0,60520,0.09612431256217871,1.0,1.0,0,0.0,60520,1.0,0,0.0,0,0.0,0.0,0.0,0.06055364323891742,0.07779202879224355,0.09138490446284336,0.1007562129199513,0.10160667719996683,0.11452833910941378,0.11452833910941378,0.0032894736842105266,0.05726416955470689,1943,0.049922799794132784,0.05726416955470689,0.003333333333333333,0.05726416955470689,136,0,0.003179875464666119,0.001953125,False
venn_abers,w02_2012m02_m07,5,primary_oot,1,79865,77165,2700,0.8936564504632929,0.8634445626995555,0.897251612095411,1.0,0.0,79865,0.14056666599739664,1.0,1.0,0,0.0,79865,1.0,0,0.0,0,0.0,0.0,0.0,0.13353535599538485,0.13421797769662114,0.1358784795683077,0.1358784795683077,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.05726416955470689,0.07627118644067797,2647,0.0819795995466566,0.07627118644067797,0.05726416955470689,0.07627118644067797,0,0,0.0012396376050152758,0.0007067137809187302,True
venn_abers,w02_2012m02_m07,5,primary_oot,2,79047,76495,2552,0.9287665860513759,0.9143167988664972,0.931066327627867,1.0,0.5182991513437059,79047,0.9907675022019989,1.4872164661530483,0.5127835338469519,0,0.0,40534,0.5127835338469519,0,0.0,38513,0.4872164661530482,0.0,0.4872164661530482,0.9673602953515691,0.9673602953515691,0.9898545410096565,0.9946394047688792,1.0,1.0,1.0,0.07627118644067797,0.10891089108910891,3621,0.11654239160452913,0.8910891089108911,0.07627118644067797,0.10891089108910891,0,0,0.0017507875511296278,0.0007067137809187302,False
venn_abers,w02_2012m02_m07,5,primary_oot,3,80235,77819,2416,0.9288348603811408,0.9190253629961986,0.9309777528510002,1.0,0.6265929472051783,80235,0.9914594953958681,1.5996884152801147,0.4003115847198853,0,0.0,32119,0.4003115847198853,0,0.0,48116,0.5996884152801146,0.0,0.5996884152801146,0.9698104306126157,0.9698104306126157,0.9698104306126157,1.0,1.0,1.0,1.0,0.10891089108910891,0.1501639344262295,4098,0.1612981942410932,0.8608995395235068,0.10891089108910891,0.1501639344262295,0,0,0.001071838898364885,0.0008214639709975546,False
venn_abers,w02_2012m02_m07,5,primary_oot,4,77223,74890,2333,0.9185338496461477,0.909936158916385,0.9209950403377232,1.0,0.6745959784521841,77223,0.9911515157943773,1.6330108905377931,0.36698910946220686,0,0.0,28340,0.36698910946220686,0,0.0,48883,0.6330108905377931,0.0,0.6330108905377931,0.9753582708061437,0.9753582708061437,0.9753582708061437,1.0,1.0,1.0,1.0,0.1501639344262295,0.5070422535211269,4365,0.21786941580756014,0.8251943363799141,0.1501639344262295,0.5070422535211269,0,0,0.004963074694787326,0.001562882618152489,False
venn_abers,w03_2012m03_m08,5,primary_oot,-1,376890,364814,12076,0.9200469280235956,0.9016158560853299,0.9226087187242962,1.0,0.4880292073299165,376890,0.667171973360883,1.3595531852795246,0.6404468147204755,0,0.0,241378,0.6404468147204755,0,0.0,135512,0.3595531852795245,0.0,0.3595531852795245,0.06055364323891742,0.10160667719996683,0.1358784795683077,0.9753582708061437,1.0,1.0,1.0,0.0032894736842105266,0.5070422535211269,19049,0.14116226573573415,0.8498360655737704,0.003333333333333333,0.5070422535211269,136,0,0.0023855945638413074,0.0009322668897137065,False
venn_abers,w03_2012m03_m08,5,primary_oot,0,60520,58445,2075,0.9337154589785268,0.9017019167217448,0.9359881031064111,1.0,0.0,60520,0.09612431256217871,1.0,1.0,0,0.0,60520,1.0,0,0.0,0,0.0,0.0,0.0,0.06055364323891742,0.07779202879224355,0.09138490446284336,0.1007562129199513,0.10160667719996683,0.11452833910941378,0.11452833910941378,0.0032894736842105266,0.05726416955470689,2182,0.04903758020164986,0.05726416955470689,0.003333333333333333,0.05726416955470689,136,0,0.003179875464666119,0.001953125,False
venn_abers,w03_2012m03_m08,5,primary_oot,1,79865,77165,2700,0.8936564504632929,0.8634445626995555,0.897251612095411,1.0,0.0,79865,0.14056666599739664,1.0,1.0,0,0.0,79865,1.0,0,0.0,0,0.0,0.0,0.0,0.13353535599538485,0.13421797769662114,0.1358784795683077,0.1358784795683077,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.05726416955470689,0.07627118644067797,2931,0.0791538723984988,0.07627118644067797,0.05726416955470689,0.07627118644067797,0,0,0.0012396376050152758,0.0007067137809187302,True
venn_abers,w03_2012m03_m08,5,primary_oot,2,79047,76495,2552,0.9287665860513759,0.9143167988664972,0.931066327627867,1.0,0.5182991513437059,79047,0.9907675022019989,1.4872164661530483,0.5127835338469519,0,0.0,40534,0.5127835338469519,0,0.0,38513,0.4872164661530482,0.0,0.4872164661530482,0.9673602953515691,0.9673602953515691,0.9898545410096565,0.9946394047688792,1.0,1.0,1.0,0.07627118644067797,0.10891089108910891,4018,0.11398705823792932,0.8910891089108911,0.07627118644067797,0.10891089108910891,0,0,0.0017507875511296278,0.0007067137809187302,False
venn_abers,w03_2012m03_m08,5,primary_oot,3,80235,77819,2416,0.9288348603811408,0.9190253629961986,0.9309777528510002,1.0,0.6265929472051783,80235,0.9914594953958681,1.5996884152801147,0.4003115847198853,0,0.0,32119,0.4003115847198853,0,0.0,48116,0.5996884152801146,0.0,0.5996884152801146,0.9698104306126157,0.9698104306126157,0.9698104306126157,1.0,1.0,1.0,1.0,0.10891089108910891,0.1501639344262295,4806,0.16146483562213898,0.8608995395235068,0.10891089108910891,0.1501639344262295,0,0,0.001071838898364885,0.0008214639709975546,False
venn_abers,w03_2012m03_m08,5,primary_oot,4,77223,74890,2333,0.9185338496461477,0.909936158916385,0.9209950403377232,1.0,0.6745959784521841,77223,0.9911515157943773,1.6330108905377931,0.36698910946220686,0,0.0,28340,0.36698910946220686,0,0.0,48883,0.6330108905377931,0.0,0.6330108905377931,0.9753582708061437,0.9753582708061437,0.9753582708061437,1.0,1.0,1.0,1.0,0.1501639344262295,0.5070422535211269,5112,0.21830985915492956,0.8251943363799141,0.1501639344262295,0.5070422535211269,0,0,0.004963074694787326,0.001562882618152489,False
venn_abers,w04_2012m04_m09,5,primary_oot,-1,376890,364814,12076,0.9200469280235956,0.9016158560853299,0.9226087187242962,1.0,0.4880292073299165,376890,0.667171973360883,1.3595531852795246,0.6404468147204755,0,0.0,241378,0.6404468147204755,0,0.0,135512,0.3595531852795245,0.0,0.3595531852795245,0.06055364323891742,0.10160667719996683,0.1358784795683077,0.9753582708061437,1.0,1.0,1.0,0.0032894736842105266,0.5070422535211269,21767,0.14126889327881656,0.8498360655737704,0.003333333333333333,0.5070422535211269,136,0,0.0023855945638413074,0.0009322668897137065,False
venn_abers,w04_2012m04_m09,5,primary_oot,0,60520,58445,2075,0.9337154589785268,0.9017019167217448,0.9359881031064111,1.0,0.0,60520,0.09612431256217871,1.0,1.0,0,0.0,60520,1.0,0,0.0,0,0.0,0.0,0.0,0.06055364323891742,0.07779202879224355,0.09138490446284336,0.1007562129199513,0.10160667719996683,0.11452833910941378,0.11452833910941378,0.0032894736842105266,0.05726416955470689,2320,0.04482758620689655,0.05726416955470689,0.003333333333333333,0.05726416955470689,136,0,0.003179875464666119,0.001953125,False
venn_abers,w04_2012m04_m09,5,primary_oot,1,79865,77165,2700,0.8936564504632929,0.8634445626995555,0.897251612095411,1.0,0.0,79865,0.14056666599739664,1.0,1.0,0,0.0,79865,1.0,0,0.0,0,0.0,0.0,0.0,0.13353535599538485,0.13421797769662114,0.1358784795683077,0.1358784795683077,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.05726416955470689,0.07627118644067797,3199,0.07783682400750234,0.07627118644067797,0.05726416955470689,0.07627118644067797,0,0,0.0012396376050152758,0.0007067137809187302,True
venn_abers,w04_2012m04_m09,5,primary_oot,2,79047,76495,2552,0.9287665860513759,0.9143167988664972,0.931066327627867,1.0,0.5182991513437059,79047,0.9907675022019989,1.4872164661530483,0.5127835338469519,0,0.0,40534,0.5127835338469519,0,0.0,38513,0.4872164661530482,0.0,0.4872164661530482,0.9673602953515691,0.9673602953515691,0.9898545410096565,0.9946394047688792,1.0,1.0,1.0,0.07627118644067797,0.10891089108910891,4511,0.10995344712923964,0.8910891089108911,0.07627118644067797,0.10891089108910891,0,0,0.0017507875511296278,0.0007067137809187302,False
venn_abers,w04_2012m04_m09,5,primary_oot,3,80235,77819,2416,0.9288348603811408,0.9190253629961986,0.9309777528510002,1.0,0.6265929472051783,80235,0.9914594953958681,1.5996884152801147,0.4003115847198853,0,0.0,32119,0.4003115847198853,0,0.0,48116,0.5996884152801146,0.0,0.5996884152801146,0.9698104306126157,0.9698104306126157,0.9698104306126157,1.0,1.0,1.0,1.0,0.10891089108910891,0.1501639344262295,5643,0.16055289739500267,0.8608995395235068,0.10891089108910891,0.1501639344262295,0,0,0.001071838898364885,0.0008214639709975546,False
venn_abers,w04_2012m04_m09,5,primary_oot,4,77223,74890,2333,0.9185338496461477,0.909936158916385,0.9209950403377232,1.0,0.6745959784521841,77223,0.9911515157943773,1.6330108905377931,0.36698910946220686,0,0.0,28340,0.36698910946220686,0,0.0,48883,0.6330108905377931,0.0,0.6330108905377931,0.9753582708061437,0.9753582708061437,0.9753582708061437,1.0,1.0,1.0,1.0,0.1501639344262295,0.5070422535211269,6094,0.21660649819494585,0.8251943363799141,0.1501639344262295,0.5070422535211269,0,0,0.004963074694787326,0.001562882618152489,False
venn_abers,w05_2012m05_m10,5,primary_oot,-1,376890,364814,12076,0.9085259885859643,0.8887473798721113,0.9114569237708615,1.0,0.4142561258161904,376890,0.6669569597044596,1.3002759425827164,0.6997240574172836,0,0.0,263719,0.6997240574172836,0,0.0,113171,0.30027594258271645,0.0,0.30027594258271645,0.06055364323891742,0.10160667719996683,0.1358784795683077,0.9753582708061437,1.0,1.0,1.0,0.0032894736842105266,0.5070422535211269,24270,0.13976102183765965,0.8251943363799141,0.0033222591362126247,0.5070422535211269,106,0,0.0023855945638413074,0.0009322668897137065,False
venn_abers,w05_2012m05_m10,5,primary_oot,0,60520,58445,2075,0.9337154589785268,0.9017019167217448,0.9359881031064111,1.0,0.0,60520,0.09612431256217871,1.0,1.0,0,0.0,60520,1.0,0,0.0,0,0.0,0.0,0.0,0.06055364323891742,0.07779202879224355,0.09138490446284336,0.1007562129199513,0.10160667719996683,0.11452833910941378,0.11452833910941378,0.0032894736842105266,0.05726416955470689,2456,0.04682410423452769,0.05726416955470689,0.0033222591362126247,0.05726416955470689,106,0,0.003179875464666119,0.001953125,False
venn_abers,w05_2012m05_m10,5,primary_oot,1,79865,77165,2700,0.8936564504632929,0.8634445626995555,0.897251612095411,1.0,0.0,79865,0.14056666599739664,1.0,1.0,0,0.0,79865,1.0,0,0.0,0,0.0,0.0,0.0,0.13353535599538485,0.13421797769662114,0.1358784795683077,0.1358784795683077,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.05726416955470689,0.07627118644067797,3483,0.07723227103072064,0.07627118644067797,0.05726416955470689,0.07627118644067797,0,0,0.0012396376050152758,0.0007067137809187302,True
venn_abers,w05_2012m05_m10,5,primary_oot,2,79047,76495,2552,0.9287665860513759,0.9143167988664972,0.931066327627867,1.0,0.5182991513437059,79047,0.9907675022019989,1.4872164661530483,0.5127835338469519,0,0.0,40534,0.5127835338469519,0,0.0,38513,0.4872164661530482,0.0,0.4872164661530482,0.9673602953515691,0.9673602953515691,0.9898545410096565,0.9946394047688792,1.0,1.0,1.0,0.07627118644067797,0.10891089108910891,5001,0.10657868426314737,0.8910891089108911,0.07627118644067797,0.10891089108910891,0,0,0.0017507875511296278,0.0007067137809187302,False
venn_abers,w05_2012m05_m10,5,primary_oot,3,80235,77819,2416,0.8748249142240327,0.8585779273384433,0.8785941297438774,1.0,0.34320005394106934,80235,0.9904495060275194,1.3212438462017824,0.6787561537982177,0,0.0,54460,0.6787561537982177,0,0.0,25775,0.32124384620178226,0.0,0.32124384620178226,0.9683213219281112,0.9683213219281112,0.9683213219281112,0.9985108913154954,1.0,1.0,1.0,0.10891089108910891,0.1501639344262295,6360,0.1589622641509434,0.8594104308390023,0.10891089108910891,0.1501639344262295,0,0,0.001071838898364885,0.0008214639709975546,True
venn_abers,w05_2012m05_m10,5,primary_oot,4,77223,74890,2333,0.9185338496461477,0.909936158916385,0.9209950403377232,1.0,0.6745959784521841,77223,0.9911515157943773,1.6330108905377931,0.36698910946220686,0,0.0,28340,0.36698910946220686,0,0.0,48883,0.6330108905377931,0.0,0.6330108905377931,0.9753582708061437,0.9753582708061437,0.9753582708061437,1.0,1.0,1.0,1.0,0.1501639344262295,0.5070422535211269,6970,0.21004304160688667,0.8251943363799141,0.1501639344262295,0.5070422535211269,0,0,0.004963074694787326,0.001562882618152489,False
venn_abers,w06_2012m06_m11,5,primary_oot,-1,376890,364814,12076,0.9085259885859643,0.8887473798721113,0.9114569237708615,1.0,0.4142561258161904,376890,0.6669569597044596,1.3002759425827164,0.6997240574172836,0,0.0,263719,0.6997240574172836,0,0.0,113171,0.30027594258271645,0.0,0.30027594258271645,0.06055364323891742,0.10160667719996683,0.1358784795683077,0.9753582708061437,1.0,1.0,1.0,0.0032894736842105266,0.5070422535211269,26685,0.1380925613640622,0.8251943363799141,0.0033222591362126247,0.5070422535211269,106,0,0.0023855945638413074,0.0009322668897137065,False
venn_abers,w06_2012m06_m11,5,primary_oot,0,60520,58445,2075,0.9337154589785268,0.9017019167217448,0.9359881031064111,1.0,0.0,60520,0.09612431256217871,1.0,1.0,0,0.0,60520,1.0,0,0.0,0,0.0,0.0,0.0,0.06055364323891742,0.07779202879224355,0.09138490446284336,0.1007562129199513,0.10160667719996683,0.11452833910941378,0.11452833910941378,0.0032894736842105266,0.05726416955470689,2551,0.04547236377891023,0.05726416955470689,0.0033222591362126247,0.05726416955470689,106,0,0.003179875464666119,0.001953125,False
venn_abers,w06_2012m06_m11,5,primary_oot,1,79865,77165,2700,0.8936564504632929,0.8634445626995555,0.897251612095411,1.0,0.0,79865,0.14056666599739664,1.0,1.0,0,0.0,79865,1.0,0,0.0,0,0.0,0.0,0.0,0.13353535599538485,0.13421797769662114,0.1358784795683077,0.1358784795683077,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.05726416955470689,0.07627118644067797,3783,0.07930214115781126,0.07627118644067797,0.05726416955470689,0.07627118644067797,0,0,0.0012396376050152758,0.0007067137809187302,True
venn_abers,w06_2012m06_m11,5,primary_oot,2,79047,76495,2552,0.9287665860513759,0.9143167988664972,0.931066327627867,1.0,0.5182991513437059,79047,0.9907675022019989,1.4872164661530483,0.5127835338469519,0,0.0,40534,0.5127835338469519,0,0.0,38513,0.4872164661530482,0.0,0.4872164661530482,0.9673602953515691,0.9673602953515691,0.9898545410096565,0.9946394047688792,1.0,1.0,1.0,0.07627118644067797,0.10891089108910891,5502,0.10523446019629226,0.8910891089108911,0.07627118644067797,0.10891089108910891,0,0,0.0017507875511296278,0.0007067137809187302,False
venn_abers,w06_2012m06_m11,5,primary_oot,3,80235,77819,2416,0.8748249142240327,0.8585779273384433,0.8785941297438774,1.0,0.34320005394106934,80235,0.9904495060275194,1.3212438462017824,0.6787561537982177,0,0.0,54460,0.6787561537982177,0,0.0,25775,0.32124384620178226,0.0,0.32124384620178226,0.9683213219281112,0.9683213219281112,0.9683213219281112,0.9985108913154954,1.0,1.0,1.0,0.10891089108910891,0.1501639344262295,7126,0.1570305921975863,0.8594104308390023,0.10891089108910891,0.1501639344262295,0,0,0.001071838898364885,0.0008214639709975546,True
venn_abers,w06_2012m06_m11,5,primary_oot,4,77223,74890,2333,0.9185338496461477,0.909936158916385,0.9209950403377232,1.0,0.6745959784521841,77223,0.9911515157943773,1.6330108905377931,0.36698910946220686,0,0.0,28340,0.36698910946220686,0,0.0,48883,0.6330108905377931,0.0,0.6330108905377931,0.9753582708061437,0.9753582708061437,0.9753582708061437,1.0,1.0,1.0,1.0,0.1501639344262295,0.5070422535211269,7723,0.20341836074064482,0.8251943363799141,0.1501639344262295,0.5070422535211269,0,0,0.004963074694787326,0.001562882618152489,False
venn_abers,w07_2012m07_m12,5,primary_oot,-1,376890,364814,12076,0.9085259885859643,0.8887473798721113,0.9114569237708615,1.0,0.4142561258161904,376890,0.6669569597044596,1.3002759425827164,0.6997240574172836,0,0.0,263719,0.6997240574172836,0,0.0,113171,0.30027594258271645,0.0,0.30027594258271645,0.06055364323891742,0.10160667719996683,0.1358784795683077,0.9753582708061437,1.0,1.0,1.0,0.0032894736842105266,0.5070422535211269,28411,0.13248389708211608,0.8251943363799141,0.0033222591362126247,0.5070422535211269,106,0,0.0023855945638413074,0.0009322668897137065,False
venn_abers,w07_2012m07_m12,5,primary_oot,0,60520,58445,2075,0.9337154589785268,0.9017019167217448,0.9359881031064111,1.0,0.0,60520,0.09612431256217871,1.0,1.0,0,0.0,60520,1.0,0,0.0,0,0.0,0.0,0.0,0.06055364323891742,0.07779202879224355,0.09138490446284336,0.1007562129199513,0.10160667719996683,0.11452833910941378,0.11452833910941378,0.0032894736842105266,0.05726416955470689,2733,0.04427369191364801,0.05726416955470689,0.0033222591362126247,0.05726416955470689,106,0,0.003179875464666119,0.001953125,False
venn_abers,w07_2012m07_m12,5,primary_oot,1,79865,77165,2700,0.8936564504632929,0.8634445626995555,0.897251612095411,1.0,0.0,79865,0.14056666599739664,1.0,1.0,0,0.0,79865,1.0,0,0.0,0,0.0,0.0,0.0,0.13353535599538485,0.13421797769662114,0.1358784795683077,0.1358784795683077,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.05726416955470689,0.07627118644067797,4268,0.07450796626054358,0.07627118644067797,0.05726416955470689,0.07627118644067797,0,0,0.0012396376050152758,0.0007067137809187302,True
venn_abers,w07_2012m07_m12,5,primary_oot,2,79047,76495,2552,0.9287665860513759,0.9143167988664972,0.931066327627867,1.0,0.5182991513437059,79047,0.9907675022019989,1.4872164661530483,0.5127835338469519,0,0.0,40534,0.5127835338469519,0,0.0,38513,0.4872164661530482,0.0,0.4872164661530482,0.9673602953515691,0.9673602953515691,0.9898545410096565,0.9946394047688792,1.0,1.0,1.0,0.07627118644067797,0.10891089108910891,5929,0.10170349131388093,0.8910891089108911,0.07627118644067797,0.10891089108910891,0,0,0.0017507875511296278,0.0007067137809187302,False
venn_abers,w07_2012m07_m12,5,primary_oot,3,80235,77819,2416,0.8748249142240327,0.8585779273384433,0.8785941297438774,1.0,0.34320005394106934,80235,0.9904495060275194,1.3212438462017824,0.6787561537982177,0,0.0,54460,0.6787561537982177,0,0.0,25775,0.32124384620178226,0.0,0.32124384620178226,0.9683213219281112,0.9683213219281112,0.9683213219281112,0.9985108913154954,1.0,1.0,1.0,0.10891089108910891,0.1501639344262295,7430,0.15047106325706594,0.8594104308390023,0.10891089108910891,0.1501639344262295,0,0,0.001071838898364885,0.0008214639709975546,True
venn_abers,w07_2012m07_m12,5,primary_oot,4,77223,74890,2333,0.9185338496461477,0.909936158916385,0.9209950403377232,1.0,0.6745959784521841,77223,0.9911515157943773,1.6330108905377931,0.36698910946220686,0,0.0,28340,0.36698910946220686,0,0.0,48883,0.6330108905377931,0.0,0.6330108905377931,0.9753582708061437,0.9753582708061437,0.9753582708061437,1.0,1.0,1.0,1.0,0.1501639344262295,0.5070422535211269,8051,0.19922990932803378,0.8251943363799141,0.1501639344262295,0.5070422535211269,0,0,0.004963074694787326,0.001562882618152489,False
venn_abers,w08_2012m08_2013m01,5,primary_oot,-1,376890,364814,12076,0.8924547851782004,0.8699328716601661,0.8959006606702221,1.0,0.311345924313698,376890,0.5029068613092821,1.1980896282735016,0.8019103717264985,0,0.0,302232,0.8019103717264985,0,0.0,74658,0.19808962827350154,0.0,0.19808962827350154,0.06055364323891742,0.10160667719996683,0.1358784795683077,0.21782178217821782,0.9985108913154954,1.0,1.0,0.0032894736842105266,0.5070422535211269,30129,0.12761790965514952,0.8251943363799141,0.0033222591362126247,0.5070422535211269,106,0,0.0023855945638413074,0.0009322668897137065,True
venn_abers,w08_2012m08_2013m01,5,primary_oot,0,60520,58445,2075,0.9337154589785268,0.9017019167217448,0.9359881031064111,1.0,0.0,60520,0.09612431256217871,1.0,1.0,0,0.0,60520,1.0,0,0.0,0,0.0,0.0,0.0,0.06055364323891742,0.07779202879224355,0.09138490446284336,0.1007562129199513,0.10160667719996683,0.11452833910941378,0.11452833910941378,0.0032894736842105266,0.05726416955470689,2847,0.04636459430979979,0.05726416955470689,0.0033222591362126247,0.05726416955470689,106,0,0.003179875464666119,0.001953125,False
venn_abers,w08_2012m08_2013m01,5,primary_oot,1,79865,77165,2700,0.8936564504632929,0.8634445626995555,0.897251612095411,1.0,0.0,79865,0.14056666599739664,1.0,1.0,0,0.0,79865,1.0,0,0.0,0,0.0,0.0,0.0,0.13353535599538485,0.13421797769662114,0.1358784795683077,0.1358784795683077,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.05726416955470689,0.07627118644067797,4572,0.07086614173228346,0.07627118644067797,0.05726416955470689,0.07627118644067797,0,0,0.0012396376050152758,0.0007067137809187302,True
venn_abers,w08_2012m08_2013m01,5,primary_oot,2,79047,76495,2552,0.8521210536636381,0.82461067466191,0.8568952648424355,1.0,0.0,79047,0.20858928438021676,1.0,1.0,0,0.0,79047,1.0,0,0.0,0,0.0,0.0,0.0,0.18518207752978688,0.18518207752978688,0.20767632318787435,0.2124611869470971,0.21782178217821782,0.21782178217821782,0.21782178217821782,0.07627118644067797,0.10891089108910891,6238,0.0971465213209362,0.10891089108910891,0.07627118644067797,0.10891089108910891,0,0,0.0017507875511296278,0.0007067137809187302,True
venn_abers,w08_2012m08_2013m01,5,primary_oot,3,80235,77819,2416,0.8748249142240327,0.8585779273384433,0.8785941297438774,1.0,0.34320005394106934,80235,0.9904495060275194,1.3212438462017824,0.6787561537982177,0,0.0,54460,0.6787561537982177,0,0.0,25775,0.32124384620178226,0.0,0.32124384620178226,0.9683213219281112,0.9683213219281112,0.9683213219281112,0.9985108913154954,1.0,1.0,1.0,0.10891089108910891,0.1501639344262295,7820,0.14437340153452685,0.8594104308390023,0.10891089108910891,0.1501639344262295,0,0,0.001071838898364885,0.0008214639709975546,True
venn_abers,w08_2012m08_2013m01,5,primary_oot,4,77223,74890,2333,0.9185338496461477,0.909936158916385,0.9209950403377232,1.0,0.6745959784521841,77223,0.9911515157943773,1.6330108905377931,0.36698910946220686,0,0.0,28340,0.36698910946220686,0,0.0,48883,0.6330108905377931,0.0,0.6330108905377931,0.9753582708061437,0.9753582708061437,0.9753582708061437,1.0,1.0,1.0,1.0,0.1501639344262295,0.5070422535211269,8652,0.191169671752196,0.8251943363799141,0.1501639344262295,0.5070422535211269,0,0,0.004963074694787326,0.001562882618152489,False
