learner,learner_label,pair_id,transition,pair_index,window_from,window_to,taxonomy_groups,conformal_group,score_stratum,candidate_rows,resolved_rows,unresolved_rows,threshold_from,threshold_to,threshold_low,threshold_high,threshold_delta,threshold_sign,potential_y0_crossed_rows,potential_y1_crossed_rows,resolved_y0_crossed_rows,resolved_y1_crossed_rows,resolved_y0_delta_numerator,resolved_y1_delta_numerator,resolved_delta_numerator,resolved_covered_from_numerator,resolved_covered_to_numerator,resolved_delta_rate,delta_lower_numerator,delta_upper_numerator,delta_width_numerator,delta_lower,delta_upper,delta_width
woe_scorecard_platform_platt,Platform-signal WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,1,2,64651,62524,2127,0.0826274030106329,0.0824731921880582,0.0824731921880582,0.0826274030106329,-0.0001542108225746,-1,417,0,350,0,-350,0,-350,55937,55587,-0.0055978504254366,-362,-350,12,-0.0055992946744829,-0.0054136826963233,0.0001856119781596
woe_scorecard_platform_platt,Platform-signal WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,2,3,83959,81210,2749,0.8886418869164812,0.11144523824469,0.11144523824469,0.8886418869164812,-0.7771966486717911,-1,371,642,296,101,-296,-101,-397,69772,69375,-0.0048885605221031,-424,-414,10,-0.0050500839695565,-0.0049309782155575,0.0001191057539989
woe_scorecard_platform_platt,Platform-signal WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,3,4,90040,87174,2866,0.8655770743208384,0.8637891842072416,0.8637891842072416,0.8655770743208384,-0.0017878901135968,-1,0,4164,0,752,0,-752,-752,76934,76182,-0.0086264253102989,-896,-752,144,-0.0099511328298534,-0.0083518436250555,0.0015992892047978
woe_scorecard_platform_platt,Platform-signal WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,4,5,103102,99960,3142,0.8179061215295095,0.8155138243109352,0.8155138243109352,0.8179061215295095,-0.0023922972185742,-1,0,2572,0,544,0,-544,-544,89096,88552,-0.0054421768707482,-618,-544,74,-0.0059940641306667,-0.0052763282962503,0.0007177358344164
woe_scorecard_platform_platt,Platform-signal WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,0,1,35138,33946,1192,0.0517369830503098,0.0517813086326055,0.0517369830503098,0.0517813086326055,4.432558229575112e-05,1,77,0,70,0,70,0,70,30388,30458,0.0020620986272314,70,71,1,0.0019921452558483,0.002020604473789,2.845921794069099e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,1,2,64651,62524,2127,0.0824731921880582,0.0823229085366536,0.0823229085366536,0.0824731921880582,-0.0001502836514046,-1,406,0,348,0,-348,0,-348,55587,55239,-0.0055658627087198,-363,-348,15,-0.0056147623393296,-0.00538274736663,0.0002320149726995
woe_scorecard_platform_platt,Platform-signal WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,2,3,83959,81210,2749,0.11144523824469,0.1113677294113914,0.1113677294113914,0.11144523824469,-7.750883329861458e-05,-1,243,0,198,0,-198,0,-198,69375,69177,-0.0024381233838197,-206,-198,8,-0.0024535785323788,-0.0023582939291797,9.528460319918056e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,3,4,90040,87174,2866,0.8637891842072416,0.8623485518747436,0.8623485518747436,0.8637891842072416,-0.001440632332498,-1,0,3408,0,585,0,-585,-585,76182,75597,-0.0067107164980384,-675,-585,90,-0.00749666814749,-0.0064971123944913,0.0009995557529986
woe_scorecard_platform_platt,Platform-signal WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,4,5,103102,99960,3142,0.8155138243109352,0.8107571491152097,0.8107571491152097,0.8155138243109352,-0.0047566751957255,-1,0,4601,0,983,0,-983,-983,88552,87569,-0.0098339335734293,-1123,-983,140,-0.0108921262439137,-0.0095342476382611,0.0013578786056526
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,0,1,39047,37814,1233,0.0562784705064006,0.0562652379420531,0.0562652379420531,0.0562784705064006,-1.3232564347584463e-05,-1,32,0,29,0,-29,0,-29,33595,33566,-0.0007669117258158,-29,-29,0,-0.0007426947012574,-0.0007426947012574,0.0
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,1,2,58224,56371,1853,0.0819156326553255,0.0820121647274353,0.0819156326553255,0.0820121647274353,9.653207210981452e-05,1,237,0,196,0,196,0,196,49634,49830,0.0034769651061716,196,203,7,0.0033663094256663,0.0034865347622973,0.0001202253366309
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,2,3,72677,70244,2433,0.8967211272446106,0.896869508626507,0.8967211272446106,0.896869508626507,0.0001483813818964,1,0,421,0,67,0,67,67,62362,62429,0.000953818119697,67,75,8,0.0009218872545647,0.0010319633446619,0.0001100760900972
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,3,4,87156,84389,2767,0.8685932743510872,0.8699044158877978,0.8685932743510872,0.8699044158877978,0.0013111415367105,1,0,2879,0,419,0,419,419,75203,75622,0.0049651020867648,419,512,93,0.0048074716600119,0.0058745238423057,0.0010670521822938
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,4,5,119786,115996,3790,0.8157327967164133,0.8151935626412361,0.8151935626412361,0.8157327967164133,-0.0005392340751771,-1,0,585,0,111,0,-111,-111,104996,104885,-0.0009569295492948,-125,-111,14,-0.0010435276242632,-0.0009266525303457,0.0001168750939174
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,0,1,39047,37814,1233,0.0562652379420531,0.0561517797142081,0.0561517797142081,0.0562652379420531,-0.0001134582278449,-1,182,0,164,0,-164,0,-164,33566,33402,-0.0043370180356481,-168,-164,4,-0.0043025072348707,-0.0042000665864214,0.0001024406484493
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,1,2,58224,56371,1853,0.0820121647274353,0.0818851197896118,0.0818851197896118,0.0820121647274353,-0.0001270449378235,-1,315,0,265,0,-265,0,-265,49830,49565,-0.0047009987404871,-273,-265,8,-0.0046887881286067,-0.0045513877438856,0.000137400384721
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,2,3,72677,70244,2433,0.896869508626507,0.896512264438827,0.896512264438827,0.896869508626507,-0.00035724418768,-1,0,993,0,131,0,-131,-131,62429,62298,-0.0018649279653778,-166,-131,35,-0.0022840788695185,-0.0018024959753429,0.0004815828941755
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,3,4,87156,84389,2767,0.8699044158877978,0.8696102851887344,0.8696102851887344,0.8699044158877978,-0.0002941306990633,-1,0,652,0,108,0,-108,-108,75622,75514,-0.0012797876500491,-124,-108,16,-0.0014227362430584,-0.0012391573729863,0.000183578870072
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,4,5,119786,115996,3790,0.8151935626412361,0.8157350170065134,0.8151935626412361,0.8157350170065134,0.0005414543652773,1,0,589,0,111,0,111,111,104885,104996,0.0009569295492948,111,125,14,0.0009266525303457,0.0010435276242632,0.0001168750939174
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,0,1,39047,37814,1233,0.0561517797142081,0.0559854839856034,0.0559854839856034,0.0561517797142081,-0.0001662957286046,-1,302,0,260,0,-260,0,-260,33402,33142,-0.0068757603004178,-270,-260,10,-0.006914743770328,-0.0066586421492048,0.0002561016211232
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,1,2,58224,56371,1853,0.0818851197896118,0.0817146123877533,0.0817146123877533,0.0818851197896118,-0.0001705074018584,-1,428,0,362,0,-362,0,-362,49565,49203,-0.0064217416756843,-374,-362,12,-0.0064234679857103,-0.0062173674086287,0.0002061005770816
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,2,3,72677,70244,2433,0.896512264438827,0.8958041623819291,0.8958041623819291,0.896512264438827,-0.0007081020568979,-1,0,1937,0,258,0,-258,-258,62298,62040,-0.0036729115654006,-321,-258,63,-0.0044168031151533,-0.0035499539056372,0.000866849209516
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,3,4,87156,84389,2767,0.8696102851887344,0.8691427808239305,0.8691427808239305,0.8696102851887344,-0.0004675043648039,-1,0,1032,0,150,0,-150,-150,75514,75364,-0.0017774828472905,-188,-150,38,-0.0021570517233466,-0.0017210519069255,0.0004359998164211
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,4,5,119786,115996,3790,0.8157350170065134,0.8160345634197681,0.8157350170065134,0.8160345634197681,0.0002995464132546,1,0,321,0,64,0,64,64,104996,105060,0.0005517431635573,64,75,11,0.0005342861436227,0.0006261165745579,9.183043093516772e-05
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,0,1,39047,37814,1233,0.0559854839856034,0.0559365767313618,0.0559365767313618,0.0559854839856034,-4.890725424162856e-05,-1,105,0,96,0,-96,0,-96,33142,33046,-0.0025387422647696,-98,-96,2,-0.0025097958870079,-0.0024585755627833,5.122032422465234e-05
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,1,2,58224,56371,1853,0.0817146123877533,0.0816383237300672,0.0816383237300672,0.0817146123877533,-7.628865768607995e-05,-1,191,0,166,0,-166,0,-166,49203,49037,-0.0029447765695126,-171,-166,5,-0.002936933223413,-0.0028510579829623,8.587524045067326e-05
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,2,3,72677,70244,2433,0.8958041623819291,0.8946440723920189,0.8946440723920189,0.8958041623819291,-0.0011600899899101,-1,0,3213,0,518,0,-518,-518,62040,61522,-0.0073742953134787,-631,-518,113,-0.0086822516064229,-0.0071274268337988,0.001554824772624
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,3,4,87156,84389,2767,0.8691427808239305,0.8690455913227577,0.8690455913227577,0.8691427808239305,-9.718950117276748e-05,-1,0,200,0,28,0,-28,-28,75364,75336,-0.0003317967981608,-34,-28,6,-0.0003901050989031,-0.000321263022626,6.884207627702051e-05
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,4,5,119786,115996,3790,0.8160345634197681,0.8153107438061385,0.8153107438061385,0.8160345634197681,-0.0007238196136295,-1,0,801,0,153,0,-153,-153,105060,104907,-0.0013190110003793,-175,-153,22,-0.0014609386739685,-0.0012772778120982,0.0001836608618703
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,0,1,39047,37814,1233,0.0559365767313618,0.0561761851653184,0.0559365767313618,0.0561761851653184,0.0002396084339565,1,439,0,384,0,384,0,384,33046,33430,0.0101549690590786,384,397,13,0.0098343022511332,0.0101672343585934,0.0003329321074602
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,1,2,58224,56371,1853,0.0816383237300672,0.0817744277042999,0.0816383237300672,0.0817744277042999,0.0001361039742326,1,337,0,292,0,292,0,292,49037,49329,0.0051799684234801,292,303,11,0.0050151140423193,0.0052040395713108,0.0001889255289914
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,2,3,72677,70244,2433,0.8946440723920189,0.8947444535675064,0.8946440723920189,0.8947444535675064,0.0001003811754874,1,0,287,0,52,0,52,52,61522,61574,0.0007402767496156,52,62,10,0.0007154945856323,0.0008530896982539,0.0001375951126215
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,3,4,87156,84389,2767,0.8690455913227577,0.8678973635862652,0.8678973635862652,0.8690455913227577,-0.0011482277364924,-1,0,2530,0,404,0,-404,-404,75336,74932,-0.0047873538020358,-480,-404,76,-0.0055073661021616,-0.0046353664693193,0.0008719996328422
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,4,5,119786,115996,3790,0.8153107438061385,0.8127864808444741,0.8127864808444741,0.8153107438061385,-0.0025242629616644,-1,0,2658,0,551,0,-551,-551,104907,104356,-0.0047501637987516,-622,-551,71,-0.005192593458334,-0.0045998697677524,0.0005927236905815
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,0,1,39047,37814,1233,0.0561761851653184,0.0562269548779351,0.0561761851653184,0.0562269548779351,5.076971261665231e-05,1,77,0,73,0,73,0,73,33430,33503,0.0019305019305019,73,73,0,0.0018695418341998,0.0018695418341998,0.0
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,1,2,58224,56371,1853,0.0817744277042999,0.0817358001559059,0.0817358001559059,0.0817744277042999,-3.862754839399629e-05,-1,94,0,83,0,-83,0,-83,49329,49246,-0.0014723882847563,-85,-83,2,-0.0014598790876614,-0.0014255289914811,3.43500961802693e-05
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,2,3,72677,70244,2433,0.8947444535675064,0.893511369618807,0.893511369618807,0.8947444535675064,-0.0012330839486994,-1,0,3425,0,513,0,-513,-513,61574,61061,-0.0073031148567849,-620,-513,107,-0.0085308969825391,-0.007058629277488,0.0014722677050511
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,3,4,87156,84389,2767,0.8678973635862652,0.8664332183519763,0.8664332183519763,0.8678973635862652,-0.0014641452342889,-1,0,3197,0,483,0,-483,-483,74932,74449,-0.0057234947682754,-579,-483,96,-0.0066432603607324,-0.0055417871403001,0.0011014732204323
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,4,5,119786,115996,3790,0.8127864808444741,0.8076722391544042,0.8076722391544042,0.8127864808444741,-0.0051142416900699,-1,0,5013,0,1006,0,-1006,-1006,104356,103350,-0.0086727128521673,-1164,-1006,158,-0.0097173292371395,-0.0083983103200707,0.0013190189170687
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,0,1,39047,37814,1233,0.0562269548779351,0.0562482271334287,0.0562269548779351,0.0562482271334287,2.127225549360817e-05,1,39,0,36,0,36,0,36,33503,33539,0.0009520283492886,36,37,1,0.0009219658360437,0.000947575998156,2.561016211232617e-05
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,1,2,58224,56371,1853,0.0817358001559059,0.0816390586568008,0.0816390586568008,0.0817358001559059,-9.674149910511576e-05,-1,241,0,207,0,-207,0,-207,49246,49039,-0.0036721009029465,-216,-207,9,-0.003709810387469,-0.0035552349546578,0.0001545754328112
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,2,3,72677,70244,2433,0.893511369618807,0.8925654416058487,0.8925654416058487,0.893511369618807,-0.0009459280129582,-1,0,2641,0,341,0,-341,-341,61061,60720,-0.0048545071465178,-439,-341,98,-0.0060404254440882,-0.0046919933403965,0.0013484321036916
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,3,4,87156,84389,2767,0.8664332183519763,0.864106904988743,0.864106904988743,0.8664332183519763,-0.0023263133632333,-1,0,5068,0,854,0,-854,-854,74449,73595,-0.0101198023439073,-1011,-854,157,-0.0115998898526779,-0.0097985221900959,0.001801367662582
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,4,5,119786,115996,3790,0.8076722391544042,0.8011946341431034,0.8011946341431034,0.8076722391544042,-0.0064776050113007,-1,0,5904,0,1200,0,-1200,-1200,103350,102150,-0.0103451843167005,-1376,-1200,176,-0.01148715208789,-0.0100178651929273,0.0014692868949626
