learner,learner_label,window,window_id,taxonomy_groups,score_stratum,conformal_group,role,fit_rows,finite_sample_rank,beta_a,beta_b,fit_residual_quantile,fit_score_min,fit_score_max,fit_residual_below_threshold,fit_residual_equal_threshold,fit_residual_above_threshold,continuous_threshold_tie_singleton,candidate_rows,score_min,score_max,resolved_rows,unresolved_rows,resolved_misses,coverage_resolved,resolved_target_residual_equal_threshold,unresolved_equal_threshold_if_y0,unresolved_equal_threshold_if_y1,unresolved_min_equal_threshold,unresolved_max_equal_threshold,unresolved_min_misses,unresolved_max_misses,misses_min,misses_max,miss_rate_min,miss_rate_max,coverage_lower,coverage_upper,null_expected_miss_rate,null_expected_misses,joint_block_reference_exact_log_p_value,joint_block_reference_exact_p_value,joint_block_reference_exact_neg_log10_p_value,source_within_cell_bonferroni_log_p_value,source_within_cell_bonferroni_p_value,meets_locked_nominal_within_cell_threshold,candidate_rows_active_reference,resolved_rows_active_reference,unresolved_rows_active_reference,fit_rows_active_reference,coverage_resolved_active_reference,coverage_lower_active_reference,coverage_upper_active_reference,score_min_active_reference,score_max_active_reference,fit_residual_quantile_active_reference,fit_score_min_active_reference,fit_score_max_active_reference,coverage_resolved_active_difference,coverage_lower_active_difference,coverage_upper_active_difference,score_min_active_difference,score_max_active_difference,fit_residual_quantile_active_difference,fit_score_min_active_difference,fit_score_max_active_difference
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,1,0,primary_oot,2122,1911,212,1911,0.05571640945671315,0.00026321481438389247,0.05685523183463916,1910,1,211,True,48646,1.9895529665330944e-46,0.05685572872722188,47005,1641,5595,0.8809701095628124,0,0,0,0,0,81,1641,5676,7236,0.11667968589400979,0.1487480985075854,0.8512519014924146,0.8833203141059902,0.09985869053226566,4857.7258596325955,-4.901206590566984,0.007437603512449392,2.1285669769510913,-3.2917686781328834,0.03718801756224697,True,48646,47005,1641,2122,0.8809701095628124,0.8512519014924146,0.8833203141059902,1.9895529665330944e-46,0.05685572872722188,0.05571640945671315,0.00026321481438389247,0.05685523183463916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,2,1,primary_oot,3332,3000,333,3000,0.08071566222967558,0.05685617736375582,0.08137828143254328,2999,1,332,True,55311,0.0568571700886653,0.08138658096214542,53433,1878,6153,0.8848464432092527,0,0,0,0,0,52,1878,6205,8031,0.11218383323389561,0.1451971578890275,0.8548028421109725,0.8878161667661044,0.0999099909990999,5526.121512151215,-4.35939382519865,0.012786135934301031,1.8932606827268825,-2.749955912764549,0.06393067967150516,False,55311,53433,1878,3332,0.8848464432092527,0.8548028421109725,0.8878161667661044,0.0568571700886653,0.08138658096214542,0.08071566222967558,0.05685617736375582,0.08137828143254328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,3,2,primary_oot,4645,4182,464,4182,0.10786425204433306,0.08138921066241453,0.10796429042514953,4181,1,463,True,70157,0.08138695513763687,0.10796436707493234,67884,2273,8425,0.8758912262094161,0,0,0,0,0,10,2273,8435,10698,0.12023034052197215,0.1524865658451758,0.8475134341548242,0.8797696594780279,0.09987085665088248,7006.639690055962,-11.487415967777402,1.0258376488021406e-05,4.988921366133028,-9.877978055343302,5.1291882440106996e-05,True,70157,67884,2273,4645,0.8758912262094161,0.8475134341548242,0.8797696594780279,0.08138695513763687,0.10796436707493234,0.10786425204433306,0.08138921066241453,0.10796429042514953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,4,3,primary_oot,7070,6364,707,6364,0.8600412333216553,0.10798422283246191,0.14739614419456076,6363,1,706,True,87008,0.10796497711019284,0.14739896553634993,84316,2692,11107,0.8682693676170596,0,0,0,0,0,0,2284,11107,13391,0.12765492828245678,0.1539053880102979,0.8460946119897022,0.8723450717175432,0.09998585772875124,8699.569509263187,-27.10150831640252,1.6981047895927465e-12,11.770035513068702,-25.49207040396842,8.490523947963725e-12,True,87008,84316,2692,7070,0.8682693676170596,0.8460946119897022,0.8723450717175432,0.10796497711019284,0.14739896553634993,0.8600412333216553,0.10798422283246191,0.14739614419456076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,5,4,primary_oot,11242,10119,1124,10119,0.7990143068958951,0.14741136884205044,0.9937191448732018,10118,1,1123,True,115768,0.1474005344741203,1.0,112176,3592,13436,0.8802239338182856,0,0,0,0,0,0,2039,13436,15475,0.11605970561813282,0.1336725174486905,0.8663274825513095,0.8839402943818672,0.09997331673041003,11573.710931246109,-16.17193759137968,9.475818690567322e-08,7.02338325761996,-14.562499678945581,4.737909345283657e-07,True,115768,112176,3592,11242,0.8802239338182856,0.8663274825513095,0.8839402943818672,0.1474005344741203,1.0,0.7990143068958951,0.14741136884205044,0.9937191448732018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,1,0,primary_oot,2116,1906,211,1906,0.05573682003560672,1.0309719899645506e-06,0.05685523183463916,1905,1,210,True,48646,1.9895529665330944e-46,0.05685572872722188,47005,1641,5551,0.8819061801935965,0,0,0,0,0,81,1641,5632,7192,0.11577519220490894,0.14784360481848458,0.8521563951815154,0.884224807795091,0.09966934341048654,4848.514879546528,-4.629470866992495,0.009759922033182312,2.0105536516667035,-3.0200329545583946,0.04879961016591156,True,48646,47005,1641,2116,0.8819061801935965,0.8521563951815154,0.884224807795091,1.9895529665330944e-46,0.05685572872722188,0.05573682003560672,1.0309719899645506e-06,0.05685523183463916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,2,1,primary_oot,3363,3028,336,3028,0.0806767179867205,0.05685617736375582,0.08137933484803522,3027,1,335,True,55311,0.0568571700886653,0.08138658096214542,53433,1878,6232,0.8833679561319784,0,0,0,0,0,53,1878,6285,8110,0.11363020014102078,0.1466254452098136,0.8533745547901864,0.8863697998589792,0.09988109393579073,5524.523186682521,-5.084443151225267,0.006192334324204043,2.2081456041279144,-3.4750052387911667,0.030961671621020218,True,55311,53433,1878,3363,0.8833679561319784,0.8533745547901864,0.8863697998589792,0.0568571700886653,0.08138658096214542,0.0806767179867205,0.05685617736375582,0.08137933484803522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,3,2,primary_oot,4765,4290,476,4290,0.10763346594511687,0.08139133754676385,0.10796429042514953,4289,1,475,True,70157,0.08138695513763687,0.10796436707493234,67884,2273,8919,0.8686141064168287,0,0,0,0,0,29,2273,8948,11192,0.12754251179497414,0.15952791595991847,0.8404720840400816,0.8724574882050259,0.09987410826689047,7006.867813680235,-19.24913777157249,4.367226176588358e-09,8.359794315589388,-17.63969985913839,2.183613088294177e-08,True,70157,67884,2273,4765,0.8686141064168287,0.8404720840400816,0.8724574882050259,0.08138695513763687,0.10796436707493234,0.10763346594511687,0.08139133754676385,0.10796429042514953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,4,3,primary_oot,7477,6731,747,6731,0.8586477692753473,0.10798422283246191,0.14739614419456076,6730,1,746,True,87008,0.10796497711019284,0.14739896553634993,84316,2692,11537,0.8631695051947436,0,0,0,0,0,0,2366,11537,13903,0.1325970025744759,0.15978990437660906,0.8402100956233909,0.8674029974255241,0.09989301952393688,8691.4918427387,-37.91071586171648,3.432300442043965e-17,16.46441470374555,-36.30127794928238,1.7161502210219874e-16,True,87008,84316,2692,7477,0.8631695051947436,0.8402100956233909,0.8674029974255241,0.10796497711019284,0.14739896553634993,0.8586477692753473,0.10798422283246191,0.14739614419456076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,5,4,primary_oot,12408,11169,1240,11169,0.7957866017565826,0.147407414664236,0.9937191448732018,11168,1,1239,True,115768,0.1474005344741203,1.0,112176,3592,14007,0.8751337184424476,0,0,0,0,0,0,2118,14007,16125,0.12099198396793587,0.1392871950798148,0.8607128049201852,0.8790080160320641,0.09992747199613183,11568.40357804819,-27.72744057794666,9.080830298293594e-13,12.041874440302545,-26.11800266551256,4.540415149146794e-12,True,115768,112176,3592,12408,0.8751337184424476,0.8607128049201852,0.8790080160320641,0.1474005344741203,1.0,0.7957866017565826,0.147407414664236,0.9937191448732018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W1,w01_2012m01_m06,5,1,0,primary_oot,1873,1687,187,1687,0.048561732866420626,0.006502056617634442,0.05012349696017911,1686,1,186,True,54840,0.004356861179488848,0.050145252472767576,53021,1819,6387,0.8795382961468098,0,0,0,0,0,108,1819,6495,8206,0.11843544857768053,0.14963530269876002,0.85036469730124,0.8815645514223195,0.09978655282817503,5472.294557097119,-5.188469194216315,0.005580543007138266,2.2533235405731564,-3.579031281782214,0.027902715035691333,True,54840,53021,1819,1873,0.8795382961468098,0.85036469730124,0.8815645514223195,0.004356861179488848,0.050145252472767576,0.048561732866420626,0.006502056617634442,0.05012349696017911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W1,w01_2012m01_m06,5,2,1,primary_oot,2364,2129,236,2129,0.07868431711640544,0.05015850049144892,0.07888792960868712,2128,1,235,True,73852,0.05014690401716909,0.07889027307253996,71333,2519,7564,0.893962121318324,0,0,0,0,0,22,2519,7586,10083,0.10271895141634621,0.13652981638953582,0.8634701836104641,0.8972810485836538,0.09978858350951374,7369.586469344608,-1.1546504550196586,0.3151676829333311,0.5014583211421165,0.0,1.0,False,73852,71333,2519,2364,0.893962121318324,0.8634701836104641,0.8972810485836538,0.05014690401716909,0.07889027307253996,0.07868431711640544,0.05015850049144892,0.07888792960868712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W1,w01_2012m01_m06,5,3,2,primary_oot,3070,2764,307,2764,0.8922987973823122,0.07889159208905103,0.1113143498301371,2763,1,306,True,81100,0.07889080728719956,0.11132575174939768,78463,2637,9681,0.8766170041930591,0,0,0,0,0,0,2374,9681,12055,0.1193711467324291,0.14864364981504316,0.8513563501849568,0.8806288532675709,0.09996743731683491,8107.359166395311,-7.832606824628755,0.0003965902902601411,3.401657922854019,-6.223168912194654,0.0019829514513007057,True,81100,78463,2637,3070,0.8766170041930591,0.8513563501849568,0.8806288532675709,0.07889080728719956,0.11132575174939768,0.8922987973823122,0.07889159208905103,0.1113143498301371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W1,w01_2012m01_m06,5,4,3,primary_oot,3579,3222,358,3222,0.8602366287204435,0.11133801904797279,0.1526037547297303,3221,1,357,True,78800,0.11132644815418892,0.15261363434527864,76404,2396,10042,0.8685670907282341,0,0,0,0,0,0,1766,10042,11808,0.12743654822335027,0.1498477157360406,0.8501522842639594,0.8725634517766497,0.1,7880.0,-15.056977056124584,2.889601475410507e-07,6.539162049618776,-13.447539143690484,1.4448007377052523e-06,True,78800,76404,2396,3579,0.8685670907282341,0.8501522842639594,0.8725634517766497,0.11132644815418892,0.15261363434527864,0.8602366287204435,0.11133801904797279,0.1526037547297303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W1,w01_2012m01_m06,5,5,4,primary_oot,4062,3657,406,3657,0.8098837326283999,0.1526142115831254,0.5594877480873142,3656,1,405,True,88298,0.15261468467916584,0.6311016024999007,85593,2705,9107,0.893601112240487,0,0,0,0,0,0,1313,9107,10420,0.10313936895512922,0.11800946793811865,0.8819905320618814,0.8968606310448708,0.09992616293379276,8823.280334728033,-1.3861470293761728,0.25003683564939305,0.6019960059646565,0.0,1.0,False,88298,85593,2705,4062,0.893601112240487,0.8819905320618814,0.8968606310448708,0.15261468467916584,0.6311016024999007,0.8098837326283999,0.1526142115831254,0.5594877480873142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W2,w02_2012m02_m07,5,1,0,primary_oot,1947,1754,194,1754,0.04857010913729741,0.006502056617634442,0.05012349696017911,1753,1,193,True,54840,0.004356861179488848,0.050145252472767576,53021,1819,6360,0.8800475283378284,0,0,0,0,0,107,1819,6467,8179,0.11792487235594457,0.14914296134208607,0.850857038657914,0.8820751276440555,0.09958932238193019,5461.478439425052,-5.211604957730002,0.005452914962808736,2.2633712750017696,-3.602167045295902,0.027264574814043686,True,54840,53021,1819,1947,0.8800475283378284,0.850857038657914,0.8820751276440555,0.004356861179488848,0.050145252472767576,0.04857010913729741,0.006502056617634442,0.05012349696017911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W2,w02_2012m02_m07,5,2,1,primary_oot,2516,2266,251,2266,0.07860743849295981,0.05015850049144892,0.07888792960868712,2265,1,250,True,73852,0.05014690401716909,0.07889027307253996,71333,2519,7763,0.8911723886560218,0,0,0,0,0,28,2519,7791,10282,0.10549477333044467,0.13922439473541678,0.8607756052645832,0.8945052266695553,0.09972189114024632,7364.661104489472,-1.7680715663590343,0.17066178161687215,0.7678637248797676,-0.158633653924934,0.8533089080843607,False,73852,71333,2519,2516,0.8911723886560218,0.8607756052645832,0.8945052266695553,0.05014690401716909,0.07889027307253996,0.07860743849295981,0.05015850049144892,0.07888792960868712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W2,w02_2012m02_m07,5,3,2,primary_oot,3430,3088,343,3088,0.8923204107454423,0.07889159208905103,0.1113143498301371,3087,1,342,True,81100,0.07889080728719956,0.11132575174939768,78463,2637,9675,0.8766934733568689,0,0,0,0,0,0,2373,9675,12048,0.11929716399506782,0.14855733662145498,0.851442663378545,0.8807028360049322,0.09997085397843194,8107.636257650831,-8.456534044656639,0.00021250733667707076,3.6726260716213655,-6.847096132222538,0.001062536683385354,True,81100,78463,2637,3430,0.8766934733568689,0.851442663378545,0.8807028360049322,0.07889080728719956,0.11132575174939768,0.8923204107454423,0.07889159208905103,0.1113143498301371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W2,w02_2012m02_m07,5,4,3,primary_oot,4117,3707,411,3707,0.8614307278525446,0.11133801904797279,0.15260114321288298,3706,1,410,True,78800,0.11132644815418892,0.15261363434527864,76404,2396,9636,0.8738809486414324,0,0,0,0,0,0,1696,9636,11332,0.12228426395939086,0.14380710659898477,0.8561928934010152,0.8777157360406092,0.09980573093734822,7864.6915978630395,-12.283714428123144,4.626479121273407e-06,5.33474939340924,-10.674276515689044,2.3132395606367013e-05,True,78800,76404,2396,4117,0.8738809486414324,0.8561928934010152,0.8777157360406092,0.11132644815418892,0.15261363434527864,0.8614307278525446,0.11133801904797279,0.15260114321288298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W2,w02_2012m02_m07,5,5,4,primary_oot,4664,4199,466,4199,0.8093029473412743,0.1526142115831254,0.5582160919292852,4198,1,465,True,88298,0.15261468467916584,0.6311016024999007,85593,2705,9212,0.8923743764092859,0,0,0,0,0,0,1326,9212,10538,0.10432852386237514,0.11934585154816643,0.8806541484518335,0.8956714761376249,0.09989281886387996,8820.336120042874,-1.8168450835292091,0.16253773585435352,0.7890457942497882,-0.20740717109510887,0.8126886792717675,False,88298,85593,2705,4664,0.8923743764092859,0.8806541484518335,0.8956714761376249,0.15261468467916584,0.6311016024999007,0.8093029473412743,0.1526142115831254,0.5582160919292852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W3,w03_2012m03_m08,5,1,0,primary_oot,2171,1955,217,1955,0.04865868938974838,0.006502056617634442,0.05012349696017911,1954,1,216,True,54840,0.004356861179488848,0.050145252472767576,53021,1819,6172,0.8835932932234398,0,0,0,0,0,99,1819,6271,7991,0.11435083880379285,0.14571480671043036,0.8542851932895696,0.8856491611962072,0.09990791896869244,5478.950276243094,-4.10820917699671,0.016437184272312104,1.7841725760739706,-2.4987712645626097,0.08218592136156053,False,54840,53021,1819,2171,0.8835932932234398,0.8542851932895696,0.8856491611962072,0.004356861179488848,0.050145252472767576,0.04865868938974838,0.006502056617634442,0.05012349696017911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W3,w03_2012m03_m08,5,2,1,primary_oot,2705,2436,270,2436,0.07843061123908944,0.05015850049144892,0.07888792960868712,2435,1,269,True,73852,0.05014690401716909,0.07889027307253996,71333,2519,8165,0.8855368483030295,0,0,0,0,0,53,2519,8218,10684,0.11127660726859123,0.14466771380599036,0.8553322861940096,0.8887233927314088,0.09977827050997783,7368.824833702883,-3.583142562664235,0.02778823462861474,1.5561390428377537,-1.9737046502301345,0.13894117314307367,False,73852,71333,2519,2705,0.8855368483030295,0.8553322861940096,0.8887233927314088,0.05014690401716909,0.07889027307253996,0.07843061123908944,0.05015850049144892,0.07888792960868712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W3,w03_2012m03_m08,5,3,2,primary_oot,3881,3494,388,3494,0.8920058033644691,0.07889159208905103,0.11132379513050646,3493,1,387,True,81100,0.07889080728719956,0.11132575174939768,78463,2637,9789,0.8752405592444846,0,0,0,0,0,0,2390,9789,12179,0.12070283600493219,0.15017262638717632,0.8498273736128237,0.8792971639950679,0.09994848016486348,8105.821741370428,-10.355102666841884,3.182995702406664e-05,4.497163947751076,-8.745664754407784,0.00015914978512033306,True,81100,78463,2637,3881,0.8752405592444846,0.8498273736128237,0.8792971639950679,0.07889080728719956,0.11132575174939768,0.8920058033644691,0.07889159208905103,0.11132379513050646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W3,w03_2012m03_m08,5,4,3,primary_oot,4787,4310,478,4310,0.8611478437816212,0.11133801904797279,0.15261362246093008,4309,1,477,True,78800,0.11132644815418892,0.15261363434527864,76404,2396,9724,0.8727291764829066,0,0,0,0,0,0,1723,9724,11447,0.12340101522842639,0.14526649746192893,0.8547335025380711,0.8765989847715736,0.0998329156223893,7866.833751044277,-14.949443324045475,3.217653370376751e-07,6.492460743158356,-13.340005411611376,1.6088266851883743e-06,True,78800,76404,2396,4787,0.8727291764829066,0.8547335025380711,0.8765989847715736,0.11132644815418892,0.15261363434527864,0.8611478437816212,0.11133801904797279,0.15261362246093008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W3,w03_2012m03_m08,5,5,4,primary_oot,5505,4956,550,4956,0.8103428263697585,0.15261468500319003,0.5121544429406719,4955,1,549,True,88298,0.15261468467916584,0.6311016024999007,85593,2705,9023,0.8945825009054479,0,0,0,0,0,0,1300,9023,10323,0.10218804502933249,0.11691091530952004,0.88308908469048,0.8978119549706676,0.09989102796948783,8820.177987649837,-1.2439190524354435,0.2882523254367167,0.5402271804070349,0.0,1.0,False,88298,85593,2705,5505,0.8945825009054479,0.88308908469048,0.8978119549706676,0.15261468467916584,0.6311016024999007,0.8103428263697585,0.15261468500319003,0.5121544429406719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W4,w04_2012m04_m09,5,1,0,primary_oot,2275,2049,227,2049,0.048496247267977896,0.006502056617634442,0.050099862018617915,2048,1,226,True,54840,0.004356861179488848,0.050145252472767576,53021,1819,6537,0.8767092284189284,0,0,0,0,0,119,1819,6656,8356,0.1213712618526623,0.15237053245805982,0.8476294675419402,0.8786287381473377,0.09973637961335677,5469.543057996485,-7.294880199946293,0.0006790062675107802,3.1681262169819653,-5.685442287512193,0.0033950313375539017,True,54840,53021,1819,2275,0.8767092284189284,0.8476294675419402,0.8786287381473377,0.004356861179488848,0.050145252472767576,0.048496247267977896,0.006502056617634442,0.050099862018617915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W4,w04_2012m04_m09,5,2,1,primary_oot,2908,2619,290,2619,0.07842216833236267,0.0501461462273111,0.07888792960868712,2618,1,289,True,73852,0.05014690401716909,0.07889027307253996,71333,2519,8186,0.8852424544039925,0,0,0,0,0,54,2519,8240,10705,0.11157450035205546,0.14495206629475166,0.8550479337052483,0.8884254996479446,0.09969061533172911,7362.351323478859,-3.8925672082864695,0.02039292589167609,1.6905204589963594,-2.283129295852369,0.10196462945838046,False,73852,71333,2519,2908,0.8852424544039925,0.8550479337052483,0.8884254996479446,0.05014690401716909,0.07889027307253996,0.07842216833236267,0.0501461462273111,0.07888792960868712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W4,w04_2012m04_m09,5,3,2,primary_oot,4367,3932,436,3932,0.8900324876847417,0.07889159208905103,0.11132379513050646,3931,1,435,True,81100,0.07889080728719956,0.11132575174939768,78463,2637,10479,0.8664466054063699,0,0,0,0,0,0,2536,10479,13015,0.12921085080147965,0.16048088779284833,0.8395191122071517,0.8707891491985204,0.09981684981684982,8095.146520146521,-19.924839930467638,2.2220404746793145e-09,8.653248034607666,-18.315402018033538,1.1110202373396564e-08,True,81100,78463,2637,4367,0.8664466054063699,0.8395191122071517,0.8707891491985204,0.07889080728719956,0.11132575174939768,0.8900324876847417,0.07889159208905103,0.11132379513050646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W4,w04_2012m04_m09,5,4,3,primary_oot,5622,5061,562,5061,0.8607956116401266,0.11133801904797279,0.15261362246093008,5060,1,561,True,78800,0.11132644815418892,0.15261363434527864,76404,2396,9846,0.8711324014449505,0,0,0,0,0,0,1740,9846,11586,0.1249492385786802,0.14703045685279187,0.8529695431472082,0.8750507614213198,0.09994664769695892,7875.795838520363,-18.76650630851808,7.076359131190758e-09,8.150190134391964,-17.15706839608398,3.538179565595376e-08,True,78800,76404,2396,5622,0.8711324014449505,0.8529695431472082,0.8750507614213198,0.11132644815418892,0.15261363434527864,0.8607956116401266,0.11133801904797279,0.15261362246093008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W4,w04_2012m04_m09,5,5,4,primary_oot,6595,5937,659,5937,0.8114834386744343,0.15263229425689268,0.5121544429406719,5936,1,658,True,88298,0.15261468467916584,0.6311016024999007,85593,2705,8813,0.8970359725678502,0,0,0,0,0,0,1266,8813,10079,0.09980973521484066,0.11414754581077714,0.8858524541892229,0.9001902647851594,0.09990903577926016,8821.768041237114,-0.6800935300335258,0.5065696106771489,0.2953608672716637,0.0,1.0,False,88298,85593,2705,6595,0.8970359725678502,0.8858524541892229,0.9001902647851594,0.15261468467916584,0.6311016024999007,0.8114834386744343,0.15263229425689268,0.5121544429406719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W5,w05_2012m05_m10,5,1,0,primary_oot,2365,2130,236,2130,0.048545037278214534,0.006502056617634442,0.050034622494658273,2129,1,235,True,54840,0.004356861179488848,0.050145252472767576,53021,1819,6416,0.8789913430527527,0,0,0,0,0,112,1819,6528,8235,0.11903719912472648,0.150164113785558,0.849835886214442,0.8809628008752736,0.09974640743871513,5470.092983939137,-6.373321491257926,0.0017064817377483528,2.767898355048721,-4.763883578823825,0.008532408688741765,True,54840,53021,1819,2365,0.8789913430527527,0.849835886214442,0.8809628008752736,0.004356861179488848,0.050145252472767576,0.048545037278214534,0.006502056617634442,0.050034622494658273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W5,w05_2012m05_m10,5,2,1,primary_oot,3134,2822,313,2822,0.07838347887434441,0.0501461462273111,0.07888792960868712,2821,1,312,True,73852,0.05014690401716909,0.07889027307253996,71333,2519,8271,0.884050860050748,0,0,0,0,0,57,2519,8328,10790,0.11276607268591236,0.1461030168444998,0.8538969831555002,0.8872339273140877,0.09984051036682616,7373.421371610845,-4.525562574466043,0.010828620816965428,1.9654268535984762,-2.916124662031942,0.05414310408482715,False,73852,71333,2519,3134,0.884050860050748,0.8538969831555002,0.8872339273140877,0.05014690401716909,0.07889027307253996,0.07838347887434441,0.0501461462273111,0.07888792960868712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W5,w05_2012m05_m10,5,3,2,primary_oot,4888,4401,488,4401,0.8892804189864737,0.07889159208905103,0.11132379513050646,4400,1,487,True,81100,0.07889080728719956,0.11132575174939768,78463,2637,10735,0.8631839210838229,0,0,0,0,0,0,2591,10735,13326,0.13236744759556104,0.16431565967940814,0.8356843403205918,0.8676325524044389,0.0998159132746983,8095.070566578032,-25.996757012551043,5.125684634784469e-12,11.290248117930583,-24.387319100116944,2.5628423173922327e-11,True,81100,78463,2637,4888,0.8631839210838229,0.8356843403205918,0.8676325524044389,0.07889080728719956,0.11132575174939768,0.8892804189864737,0.07889159208905103,0.11132379513050646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W5,w05_2012m05_m10,5,4,3,primary_oot,6390,5752,639,5752,0.8606682863399073,0.11133801904797279,0.15261362246093008,5751,1,638,True,78800,0.11132644815418892,0.15261363434527864,76404,2396,9878,0.8707135752054866,0,0,0,0,0,0,1745,9878,11623,0.1253553299492386,0.1475,0.8525,0.8746446700507614,0.09998435299640118,7878.767016116413,-21.368318306778317,5.246350138734085e-10,9.28014272818606,-19.758880394344217,2.6231750693670404e-09,True,78800,76404,2396,6390,0.8707135752054866,0.8525,0.8746446700507614,0.11132644815418892,0.15261363434527864,0.8606682863399073,0.11133801904797279,0.15261362246093008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,W5,w05_2012m05_m10,5,5,4,primary_oot,7493,6745,749,6745,0.8115173654626233,0.15261590875163042,0.4993571858249175,6744,1,748,True,88298,0.15261468467916584,0.6311016024999007,85593,2705,8807,0.8971060717582046,0,0,0,0,0,0,1263,8807,10070,0.09974178350585518,0.11404561824729892,0.8859543817527011,0.9002582164941448,0.09994662396583934,8825.087002935681,-0.6555145288255089,0.5191748634193971,0.2846863426763286,0.0,1.0,False,88298,85593,2705,7493,0.8971060717582046,0.8859543817527011,0.9002582164941448,0.15261468467916584,0.6311016024999007,0.8115173654626233,0.15261590875163042,0.4993571858249175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
